DateTime,AddedIPs,RemovedIPs
1532157721,4,0
1532158922,17,0
1532159522,8,0
1532160122,10,0
1532161322,2,1
1532161982,1,0
1532162522,3,0
1532163721,5,0
1532164923,6,0
1532166123,7,0
1532167322,7,0
1532167921,2,0
1532168522,9,0
1532169722,7,0
1532170922,3,0
1532172122,10,0
1532173321,15,0
1532174522,8,0
1532175122,3,0
1532175722,10,0
1532176322,3,0
1532176921,9,0
1532177521,1,0
1532178122,8,0
1532179322,5,0
1532180522,5,0
1532181722,7,0
1532182922,8,0
1532183522,3,0
1532184122,4,0
1532185322,6,0
1532186522,9,0
1532187181,1,0
1532187722,4,0
1532188922,7,0
1532189522,10,0
1532190121,2,0
1532190722,9,0
1532191322,6,0
1532192521,9,0
1532193721,2,1
1532194381,6,0
1532194922,3,0
1532196122,3,0
1532197322,7,2
1532197922,1,0
1532198522,4,0
1532199722,6,2
1532200322,1,0
1532200922,4,0
1532201522,2,0
1532202123,11,0
1532203322,4,0
1532204522,5,0
1532205722,9,0
1532206322,1,0
1532206922,6,0
1532207522,4,0
1532208121,2,0
1532209323,5,0
1532209922,0,1
1532210521,4,0
1532211722,1,0
1532212322,3,0
1532212922,2,0
1532213522,3,0
1532214122,7,0
1532215322,5,0
1532216522,2,0
1532217122,2,0
1532218322,3,0
1532218922,4,0
1532219522,3,0
1532220122,5,0
1532221322,8,0
1532221922,4,0
1532222521,1,0
1532223722,7,0
1532224922,5,0
1532226122,3,0
1532227321,3,0
1532228522,2,0
1532229722,17,0
1532230922,8,0
1532232122,14,1
1532232722,4,0
1532233323,6,0
1532233922,3,0
1532234522,10,0
1532235722,18,0
1532236322,14,0
1532236921,6,0
1532237582,7,0
1532238122,18,0
1532238721,1,0
1532239322,3,0
1532239922,10,0
1532240522,7,0
1532241722,11,0
1532242922,18,0
1532243521,2,0
1532244122,1,0
1532244721,2,0
1532244783,1,0
1532245322,11,0
1532245921,8,0
1532246521,28,0
1532247722,8,0
1532248381,7,0
1532248921,5,0
1532249522,1,0
1532250122,8,0
1532250722,6,0
1532251322,1,0
1532251922,1,0
1532252522,6,0
1532253122,2,0
1532253722,5,0
1532254922,6,0
1532255582,4,0
1532256122,4,0
1532257322,8,0
1532259722,2,0
1532260322,3,0
1532260922,1,0
1532262121,8,0
1532263322,3,0
1532263921,12,0
1532264521,4,0
1532265121,5,0
1532265721,2,0
1532266922,2,0
1532268121,4,0
1532269322,1,0
1532270522,4,0
1532271122,1,0
1532271722,2,0
1532272922,5,0
1532273581,2,0
1532274122,1,0
1532275321,4,0
1532275922,2,0
1532278922,6,0
1532279522,1,0
1532280122,1,0
1532280722,1,0
1532281321,4,0
1532282522,9,0
1532283722,8,0
1532284322,2,0
1532284922,2,0
1532285522,4,0
1532286122,7,0
1532286722,1,0
1532287322,6,0
1532287922,1,0
1532288522,3,0
1532289122,6,0
1532289722,4,0
1532290922,6,0
1532292122,3,0
1532292722,2,0
1532293322,3,0
1532293922,2,0
1532294523,1,0
1532295721,4,0
1532296322,3,0
1532296922,8,0
1532297522,1,0
1532298122,10,0
1532298722,1,0
1532299322,4,0
1532299923,6,0
1532300522,3,0
1532301122,6,0
1532301721,7,0
1532302922,2,0
1532303521,1,0
1532304122,6,0
1532304721,2,0
1532305323,2,0
1532306522,2,0
1532307121,1,0
1532307723,1,0
1532308322,12,0
1532308922,2,0
1532309522,4,0
1532310122,10,0
1532311322,7,0
1532311922,3,0
1532312522,19,0
1532313722,11,0
1532314321,4,0
1532314923,3,0
1532316122,10,0
1532316781,2,0
1532317323,3,0
1532317921,5,0
1532318522,12,0
1532319122,8,0
1532319722,52,0
1532320322,4,0
1532320922,11,0
1532321522,3,0
1532322123,4,0
1532322722,1,0
1532323323,14,0
1532323922,6,0
1532324522,7,0
1532325122,4,0
1532325722,5,0
1532326322,2,1
1532326923,16,0
1532328122,32,0
1532328721,2,0
1532329322,16,0
1532329922,20,0
1532330522,8,0
1532331121,9,0
1532331722,1,0
1532332322,2,0
1532332921,15,0
1532333522,4,0
1532334122,13,0
1532335323,12,0
1532335922,10,0
1532336522,17,0
1532337722,9,0
1532338922,9,0
1532341322,12,0
1532341982,15,0
1532342522,6,0
1532343722,9,0
1532344922,10,0
1532345521,2,0
1532346122,6,0
1532347322,5,0
1532348522,4,0
1532349121,4,0
1532349722,8,0
1532350321,7,0
1532350922,1,0
1532351522,3,0
1532352122,15,0
1532352781,2,0
1532353322,7,0
1532354522,6,0
1532355722,22,0
1532356921,18,0
1532357521,16,0
1532358122,4,0
1532359322,17,0
1532360522,19,0
1532361721,28,0
1532362921,24,0
1532363581,4,0
1532364122,14,0
1532364722,6,0
1532365321,14,0
1532365922,10,0
1532366521,9,0
1532367122,5,0
1532367722,6,0
1532368922,13,0
1532369522,11,0
1532370122,8,0
1532370722,10,0
1532371321,5,0
1532371922,14,0
1532372522,11,0
1532373122,1,0
1532373722,7,0
1532374321,2,0
1532374921,3,0
1532376122,10,0
1532376722,7,0
1532377321,11,0
1532379722,5,0
1532380322,3,0
1532380922,3,0
1532381522,6,0
1532382121,1,0
1532383321,7,0
1532383922,2,0
1532384522,2,0
1532385722,3,0
1532386922,15,0
1532387522,13,0
1532388121,7,0
1532388722,3,0
1532389322,25,0
1532389921,2,0
1532390522,3,1
1532391722,4,0
1532392321,3,0
1532392922,2,0
1532393523,4,0
1532394122,8,0
1532394722,2,0
1532395321,13,0
1532395922,4,0
1532396522,6,0
1532397121,4,0
1532397722,7,0
1532398922,5,0
1532399581,19,0
1532400121,22,0
1532400722,2,0
1532401323,11,0
1532401922,7,0
1532402522,9,0
1532403122,34,0
1532403722,16,0
1532405522,1,0
1532406122,5,0
1532406782,3,0
1532407322,7,0
1532407921,6,0
1532408522,6,0
1532409121,2,0
1532409611,238,75
1532409721,17,0
1532410922,7,1
1532412122,4,0
1532413321,6,1
1532413922,4,0
1532414521,7,0
1532415122,13,0
1532415722,18,0
1532416921,3,2
1532418122,0,1
1532418722,11,0
1532419322,7,0
1532419922,11,0
1532420522,7,0
1532421722,7,0
1532422921,6,0
1532423522,7,0
1532424122,1,0
1532424722,5,0
1532425322,9,0
1532425922,5,0
1532426521,75,0
1532427722,86,0
